t,I0-5,I5-10,I10-15,I15-20,I20-25,I25-30,I30-35,I35-40,I40-45,I45-50,I50-55,I55-60,I60-65,I65-70,I70-75,I75-80,I80-85,C0-5,C5-10,C10-15,C15-20,C20-25,C25-30,C30-35,C35-40,C40-45,C45-50,C50-55,C55-60,C60-65,C65-70,C70-75,C75-80,C80-85,D0-5,D5-10,D10-15,D15-20,D20-25,D25-30,D30-35,D35-40,D40-45,D45-50,D50-55,D55-60,D60-65,D65-70,D70-75,D75-80,D80-85,DC0-5,DC5-10,DC10-15,DC15-20,DC20-25,DC25-30,DC30-35,DC35-40,DC40-45,DC45-50,DC50-55,DC55-60,DC60-65,DC65-70,DC70-75,DC75-80,DC80-85,ETU0-5,ETU5-10,ETU10-15,ETU15-20,ETU20-25,ETU25-30,ETU30-35,ETU35-40,ETU40-45,ETU45-50,ETU50-55,ETU55-60,ETU60-65,ETU65-70,ETU70-75,ETU75-80,ETU80-85,H0-5,H5-10,H10-15,H15-20,H20-25,H25-30,H30-35,H35-40,H40-45,H45-50,H50-55,H55-60,H60-65,H65-70,H70-75,H75-80,H80-85,V0-5,V5-10,V10-15,V15-20,V20-25,V25-30,V30-35,V35-40,V40-45,V45-50,V50-55,V55-60,V60-65,V65-70,V70-75,V75-80,V80-85
52,4,8,3,9,15,5,4,5,3,2,5,3,1,3,0,0,0,1,6,2,6,10,5,4,3,3,2,3,3,1,3,0,0,0,2,4,0,8,0,4,0,4,6,0,0,0,0,4,0,0,0,0,5,1,4,5,2,3,2,0,2,3,1,1,1,0,0,0,0,0,1,0,2,1,2,1,0,1,0,0,1,0,0,0,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4,11,3,9,15,5,4,6,3,2,5,3,1,3,0,0,0,1,6,2,7,11,5,4,4,3,2,4,3,1,3,0,0,0,2,4,0,8,0,4,0,4,6,0,0,0,0,4,0,0,0,0,5,1,4,5,3,4,3,0,2,3,1,1,1,0,0,0,0,0,1,0,3,2,2,2,0,1,1,0,1,0,0,0,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,4,11,3,9,15,5,4,7,3,2,5,3,1,3,0,0,0,1,6,2,7,12,5,4,4,3,2,4,3,1,3,0,0,0,2,4,0,8,0,4,0,4,6,0,0,0,0,4,0,0,0,0,5,1,4,5,3,4,3,0,2,3,1,1,1,0,0,0,0,0,1,0,3,3,2,2,0,1,1,0,1,0,0,0,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,4,11,4,9,15,5,5,7,3,2,5,3,1,3,0,0,0,2,8,2,7,12,5,4,4,3,2,4,3,1,3,0,0,0,2,5,0,8,1,4,0,4,6,1,0,0,0,4,0,0,0,0,5,1,4,6,4,4,3,0,2,3,1,1,1,0,0,0,0,0,1,1,3,3,2,2,0,1,1,0,1,0,0,0,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,4,11,6,9,15,5,5,7,3,2,5,3,1,3,0,0,0,2,8,2,7,13,5,4,4,3,2,4,3,1,3,0,0,0,2,6,0,8,2,4,0,4,6,2,0,0,0,4,0,0,0,0,5,1,4,6,4,4,3,0,2,3,1,1,1,0,0,0,0,1,1,1,3,3,2,2,0,1,1,0,1,0,0,0,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,4,11,7,10,16,5,5,7,4,2,5,3,1,3,0,0,0,2,9,2,7,13,5,4,4,3,2,5,3,1,3,0,0,0,2,6,0,8,2,4,0,4,6,2,0,0,0,4,0,0,0,0,7,1,5,6,4,4,3,0,2,4,1,1,1,0,0,0,0,1,1,2,5,3,2,2,0,1,2,0,1,0,0,0,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,4,12,8,10,16,6,5,7,4,2,5,3,1,3,0,0,0,2,9,2,7,13,5,4,4,3,2,5,3,1,3,0,0,0,2,6,0,8,2,4,0,4,6,2,0,0,0,4,0,0,0,0,7,1,5,7,4,4,3,0,2,4,1,1,1,0,0,0,0,1,1,2,5,3,2,2,0,1,2,0,1,0,0,0,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,4,12,8,10,16,6,5,7,4,2,5,3,1,3,0,1,0,2,9,2,7,13,5,4,4,3,2,5,3,1,3,0,0,0,2,6,0,8,2,4,0,4,6,2,0,0,0,4,0,0,0,0,7,1,6,7,4,4,3,0,2,5,1,1,1,0,0,0,0,1,1,2,5,3,2,2,0,1,2,0,1,0,0,0,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,4,13,8,10,16,6,5,8,4,2,5,3,1,3,0,1,0,2,9,2,7,13,5,4,4,3,2,5,3,1,3,0,0,0,2,6,0,8,2,5,0,4,6,2,0,0,0,4,0,0,0,0,7,1,6,7,4,4,3,0,2,5,1,1,1,0,0,0,0,3,1,2,5,3,2,2,0,1,2,0,1,0,0,0,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,4,13,8,10,16,6,5,8,4,2,5,3,1,3,0,1,0,2,9,3,7,13,5,4,4,4,2,5,3,1,3,0,0,0,2,6,0,8,2,6,0,4,6,2,1,0,0,4,0,0,0,0,9,1,6,7,4,4,3,1,2,5,1,1,1,0,0,0,0,3,1,2,6,3,2,2,1,1,3,0,1,0,0,0,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,4,13,8,10,16,6,5,8,4,2,5,3,1,3,0,1,0,2,9,3,7,14,5,4,4,4,2,5,3,1,3,0,0,0,2,7,0,8,2,6,1,4,6,2,2,0,0,4,0,0,0,0,9,1,6,9,4,4,3,1,2,5,1,1,1,0,0,0,0,4,1,2,6,3,2,2,1,1,3,0,1,0,0,0,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,4,13,8,10,16,6,5,8,4,2,5,3,1,3,0,1,0,2,10,4,7,14,5,4,4,4,2,5,3,1,3,0,0,0,2,8,0,8,2,6,2,4,6,2,2,0,1,4,0,0,0,0,9,2,6,9,4,4,3,1,2,5,1,1,1,0,0,0,0,4,1,2,7,3,2,2,1,1,3,0,1,0,0,0,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,4,13,8,10,17,6,5,8,4,2,5,3,1,3,0,1,0,2,10,4,7,14,5,4,5,4,2,5,3,1,3,0,0,0,2,8,0,8,3,7,2,4,6,2,2,0,2,4,0,0,0,0,9,2,6,9,4,4,4,1,2,5,1,1,1,0,0,0,0,4,2,2,7,3,2,2,1,1,3,0,1,0,0,0,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4,13,8,11,17,6,5,8,4,2,5,3,1,3,0,1,0,2,10,5,7,14,5,4,7,4,2,5,3,1,3,0,0,0,2,8,0,8,4,8,2,4,6,2,2,0,2,4,0,0,0,0,9,2,6,9,4,4,5,1,2,5,1,1,1,0,0,0,0,4,2,2,7,3,2,3,1,1,3,0,1,0,0,0,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,4,14,9,12,17,6,5,8,4,2,5,3,1,3,0,1,0,2,12,5,7,14,6,4,7,4,2,5,3,1,3,0,0,0,2,8,0,9,4,8,2,4,6,2,2,0,2,4,0,0,0,0,11,2,6,9,5,4,5,1,2,5,1,1,1,0,0,0,0,4,3,2,7,3,2,4,1,1,3,0,1,0,0,0,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,6,14,9,12,18,6,5,8,4,2,5,3,1,3,1,1,0,4,13,5,7,14,6,4,7,4,2,5,3,1,3,0,1,0,2,9,0,10,4,8,2,4,6,2,2,0,2,4,0,0,0,0,12,3,6,9,5,4,5,1,2,5,1,1,1,0,1,0,0,5,3,2,7,4,2,4,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,6,14,9,12,18,6,5,8,4,2,5,3,2,3,1,1,0,4,13,7,7,15,6,4,7,4,2,5,3,1,3,0,1,0,2,10,0,10,4,8,2,4,6,2,2,0,2,4,0,0,0,0,12,4,6,10,5,4,5,1,2,5,1,1,1,0,1,0,0,6,3,2,8,4,2,4,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,6,14,9,12,18,6,5,8,4,2,5,3,2,3,1,1,0,4,13,7,7,15,6,4,7,4,2,5,3,1,3,0,1,0,3,10,1,10,4,8,2,4,6,2,2,0,2,4,0,0,0,0,12,4,6,10,5,4,5,1,2,5,1,1,1,0,1,0,0,6,3,2,8,4,2,5,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,6,14,9,12,19,6,5,8,4,2,5,3,2,3,1,1,0,4,13,8,8,15,6,4,7,4,2,5,3,1,3,0,1,0,4,10,2,10,5,8,2,4,6,2,2,0,2,4,0,0,0,0,12,5,7,10,5,4,5,1,2,5,1,1,1,0,1,0,0,6,3,2,8,4,2,5,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,6,14,9,12,19,6,5,8,4,2,5,3,2,3,1,1,0,4,14,8,9,16,6,4,7,4,2,5,3,1,3,0,1,0,5,10,2,10,6,8,2,4,6,2,2,0,2,4,0,0,0,1,13,5,8,10,5,4,6,1,2,5,1,1,1,0,1,0,0,7,3,3,8,4,2,5,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,6,14,9,12,19,6,5,8,4,2,5,3,2,3,1,1,0,4,14,8,9,16,6,4,7,4,2,5,3,1,3,0,1,0,6,10,2,10,7,8,2,4,6,2,2,0,2,4,0,0,0,1,13,5,8,10,5,4,6,1,2,5,1,1,1,0,1,0,0,8,4,4,8,4,2,5,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,6,14,9,12,19,6,5,8,4,2,5,3,2,3,1,1,0,4,14,8,10,16,6,4,7,4,2,5,3,1,3,1,1,0,6,10,2,10,8,8,2,4,6,2,2,0,2,4,1,0,0,1,13,5,9,10,5,4,6,1,2,5,1,1,1,1,1,0,0,8,5,4,8,4,2,5,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,6,14,9,13,19,6,5,8,4,2,5,3,2,3,1,1,0,4,14,8,10,18,6,5,7,4,2,5,3,1,3,1,1,0,7,10,3,10,8,8,2,4,6,2,2,0,2,4,2,0,0,1,13,6,9,10,5,5,6,1,2,5,1,1,1,1,1,0,0,8,5,4,8,4,2,5,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,6,14,11,13,19,6,5,9,4,2,5,3,2,3,1,1,0,4,14,8,10,18,6,5,7,4,2,5,3,1,3,1,1,0,8,11,4,10,8,8,2,4,6,2,2,0,2,4,2,0,0,1,13,6,9,10,5,5,6,1,2,5,1,1,1,1,1,0,0,8,6,4,8,4,3,5,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,6,14,11,13,19,6,6,9,4,2,5,3,2,3,1,1,0,5,14,8,10,18,6,5,7,4,2,5,3,1,3,1,1,0,8,12,4,10,8,8,2,4,6,2,2,0,2,4,2,0,0,2,13,6,9,10,5,5,6,1,2,5,1,1,1,1,1,0,1,8,6,4,9,4,3,5,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,6,14,11,13,19,6,6,9,4,2,5,3,2,3,1,1,0,5,14,8,10,18,6,5,7,4,2,5,3,1,3,1,1,0,8,12,4,10,8,8,2,4,6,2,2,0,2,4,2,0,0,2,13,6,9,11,5,5,6,1,2,5,1,1,1,1,1,0,1,8,6,4,9,4,3,5,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,6,14,11,13,19,6,6,9,5,2,5,3,2,3,1,1,0,5,14,8,11,18,6,5,7,4,2,5,3,1,3,1,1,0,8,12,4,10,8,8,2,4,6,2,3,0,2,4,2,0,0,2,13,6,9,11,5,5,6,1,2,5,1,1,1,1,1,0,1,8,6,5,9,4,3,5,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,6,14,11,13,19,6,6,10,5,2,5,3,2,3,1,1,0,5,14,8,11,18,6,5,7,4,2,5,3,1,3,1,1,0,8,13,4,10,8,8,2,4,6,2,4,0,2,4,2,0,0,2,13,6,9,11,5,5,6,1,2,5,1,1,1,1,1,0,1,8,6,5,11,4,3,5,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,6,14,11,13,19,6,6,11,5,2,5,3,2,3,1,1,0,5,14,8,11,18,6,5,7,4,2,5,3,1,3,1,1,0,8,14,4,10,8,8,2,4,6,2,4,0,2,4,2,0,0,2,13,6,9,13,5,5,6,1,2,5,1,1,1,1,1,0,1,8,6,5,11,4,3,5,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,6,14,11,13,19,6,6,11,6,2,6,3,2,3,1,1,0,5,14,8,11,18,6,5,7,4,2,5,3,1,3,1,1,0,8,15,4,10,8,8,2,4,6,2,4,0,2,4,2,0,0,2,13,6,9,13,5,5,6,1,2,5,1,1,1,1,1,0,1,8,6,5,11,4,3,5,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,6,14,11,13,20,6,6,11,6,2,6,3,2,3,1,1,0,5,14,8,11,18,6,6,7,4,2,5,3,1,3,1,1,0,8,16,4,10,8,8,2,4,7,2,4,0,2,4,2,0,0,2,13,6,9,13,5,5,6,1,2,5,1,1,1,1,1,0,1,8,6,5,11,4,3,5,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,6,14,11,13,20,6,6,11,6,2,6,3,2,3,1,1,0,5,14,8,11,18,6,6,8,4,2,5,3,2,3,1,1,0,8,16,4,11,9,8,2,4,8,2,4,0,2,4,2,0,0,2,13,6,9,13,5,5,7,1,2,5,1,1,1,1,1,0,1,8,6,5,11,4,3,6,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,6,14,11,13,20,6,6,11,6,2,6,3,2,3,1,1,0,5,14,8,11,18,6,6,8,4,2,5,3,2,3,1,1,0,8,16,4,13,10,8,2,4,8,2,4,0,2,4,2,0,0,2,13,6,9,13,5,5,7,1,2,5,1,1,1,1,1,0,1,8,6,5,11,4,3,6,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,6,15,11,13,20,6,6,12,6,2,6,3,2,3,1,1,0,5,14,8,11,18,6,6,8,4,2,5,3,2,3,1,1,0,8,16,4,14,11,8,2,4,8,2,4,0,2,4,2,0,0,2,13,6,9,13,5,5,7,1,2,5,1,1,1,1,1,0,1,8,6,5,11,4,3,6,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,6,15,11,13,20,6,6,12,6,2,6,4,2,3,1,1,0,5,14,9,11,18,6,6,8,4,2,5,3,2,3,1,1,0,8,16,4,14,12,8,2,4,8,2,4,0,2,4,2,0,0,2,13,7,9,13,5,5,7,1,2,5,1,1,1,1,1,0,1,8,6,5,11,4,3,6,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,6,15,11,13,20,6,6,12,6,2,6,4,2,3,1,1,0,5,14,9,11,18,6,6,9,5,2,5,3,2,3,1,1,0,8,16,4,14,12,8,2,4,8,2,4,0,2,4,2,0,0,2,13,7,9,13,5,5,8,1,2,5,1,1,1,1,1,0,1,8,7,5,11,4,4,6,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,6,15,11,14,20,6,6,12,6,2,6,4,2,3,1,1,0,5,14,9,12,18,6,6,10,5,2,5,3,2,3,1,1,0,8,16,4,14,12,8,2,4,8,2,4,0,2,4,2,0,0,2,13,7,10,13,5,6,9,1,2,5,1,1,1,1,1,0,1,8,7,5,11,4,4,7,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,6,15,11,14,20,6,6,12,6,2,6,4,2,3,1,1,0,5,14,9,12,18,6,6,10,5,2,5,3,2,3,1,1,0,8,16,4,14,12,8,2,4,8,2,4,0,2,4,2,0,0,2,13,7,10,13,5,6,9,1,2,5,1,1,1,1,1,0,1,8,7,6,11,4,4,7,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,6,15,11,14,20,6,6,12,6,2,6,4,2,3,1,1,0,5,14,9,12,18,6,6,10,5,2,5,3,2,3,1,1,0,8,16,4,14,12,8,2,4,8,2,4,0,2,4,2,0,0,2,13,7,10,13,5,6,9,1,2,5,1,1,1,1,1,0,1,8,7,6,11,4,4,7,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,6,15,11,14,20,6,6,12,6,2,6,4,2,3,1,1,0,5,14,9,12,18,6,6,10,5,2,5,3,2,3,1,1,0,8,16,4,14,13,8,2,5,8,2,4,0,2,4,2,0,0,2,13,7,10,13,5,6,9,1,2,5,1,1,1,1,1,0,1,8,7,6,11,4,4,7,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,6,15,11,14,20,6,6,12,6,2,6,4,2,3,1,1,0,5,14,9,12,18,6,6,11,5,2,6,3,2,3,1,1,0,8,16,4,14,14,8,2,6,8,2,4,0,2,4,2,0,0,2,13,7,10,13,5,6,9,1,2,5,1,1,1,1,1,0,1,8,7,6,11,4,4,7,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,6,15,11,14,20,6,6,12,6,2,7,4,2,3,1,1,0,5,14,9,12,19,6,6,11,5,2,6,4,2,3,1,1,0,8,16,4,14,14,8,2,6,8,2,4,0,2,4,2,0,0,2,13,7,10,13,5,6,9,1,2,5,1,1,1,1,1,0,1,8,7,6,11,4,4,8,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,6,15,11,15,20,6,6,12,7,2,7,4,2,3,1,1,0,6,14,9,12,19,6,6,11,5,2,6,4,2,3,1,1,0,8,16,4,14,14,8,2,7,8,2,4,0,2,4,2,0,0,3,13,7,10,13,5,6,9,1,2,5,1,1,1,1,1,0,1,8,7,6,11,4,4,8,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,6,15,11,15,20,6,6,12,7,2,7,4,2,3,1,1,0,6,14,9,12,19,6,6,11,6,2,6,4,2,3,1,1,0,8,16,4,14,14,8,2,8,8,2,4,0,2,4,2,0,0,3,13,7,10,13,5,6,9,1,2,5,1,1,1,1,1,0,2,8,7,6,11,4,4,8,1,1,3,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,7,15,11,16,21,7,6,12,7,2,7,4,2,3,1,1,0,6,14,9,13,19,6,6,11,6,2,6,4,2,3,1,1,0,8,17,4,14,14,8,2,8,8,2,4,0,2,4,2,0,0,3,13,7,10,13,5,6,9,1,2,5,1,1,1,1,1,0,2,8,7,6,11,4,4,8,1,1,4,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,7,15,11,16,21,8,6,12,7,2,7,4,2,3,1,1,0,6,14,9,13,19,6,6,11,6,2,6,4,2,3,1,1,0,8,18,4,14,14,8,3,8,8,2,4,0,2,4,2,0,0,3,13,7,10,13,5,6,9,1,2,5,1,1,1,1,1,0,2,8,7,6,11,4,4,8,1,1,4,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,7,15,11,16,21,8,6,12,7,2,7,4,2,3,1,1,0,6,15,10,13,20,6,6,11,6,2,6,4,2,3,1,1,0,8,18,4,14,14,8,4,8,8,2,4,0,2,4,2,0,0,3,13,7,10,13,5,6,9,1,2,6,1,1,1,1,1,0,2,8,7,6,12,4,4,8,1,1,4,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,7,15,11,16,21,8,6,12,8,2,7,4,2,3,1,1,0,6,15,10,14,20,6,6,11,6,2,6,4,2,3,1,1,0,8,18,4,14,14,8,4,9,8,2,4,0,2,4,2,0,0,3,13,7,10,14,5,6,9,1,2,6,1,1,1,1,1,0,2,8,7,6,12,4,4,8,1,1,4,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,7,15,11,16,21,8,6,12,8,2,7,4,2,3,1,1,0,6,15,10,14,20,6,6,11,6,2,6,4,2,3,1,1,0,8,18,4,14,14,8,4,11,8,2,4,0,2,4,2,0,0,3,13,7,10,14,5,6,9,1,2,6,1,1,1,1,1,0,2,8,7,6,12,4,4,8,1,1,4,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,7,15,11,16,21,8,6,12,8,2,7,4,2,3,1,1,0,6,15,10,14,20,6,6,11,6,2,6,4,2,3,1,1,0,8,18,4,14,14,8,4,12,8,2,4,0,2,4,2,0,0,3,13,7,10,14,5,6,9,1,2,6,1,1,1,1,1,0,2,8,7,7,12,4,4,8,1,1,4,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,7,16,11,16,21,8,6,12,8,2,7,4,2,3,1,1,0,6,15,10,14,20,6,6,11,6,2,7,4,2,3,1,1,0,8,18,4,14,14,8,4,13,8,2,5,0,2,4,2,0,0,3,13,7,11,14,5,6,9,1,2,6,1,1,1,1,1,0,2,9,7,7,12,4,4,8,1,1,4,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,7,16,11,16,21,8,6,12,8,2,7,4,2,3,1,1,0,6,15,10,14,20,7,6,11,6,2,7,4,2,3,1,1,0,8,18,4,14,14,8,4,14,8,2,6,0,2,4,2,0,0,3,13,7,11,14,5,6,9,1,2,6,1,1,1,1,1,0,2,9,8,7,12,4,4,8,1,1,4,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,7,16,12,17,21,8,6,12,8,2,7,4,2,3,1,1,0,6,15,10,14,20,7,6,11,7,2,7,4,2,3,1,1,0,8,18,4,14,14,8,4,14,8,2,6,0,2,4,2,0,0,3,14,8,11,14,5,6,9,1,2,6,1,1,1,1,1,0,2,9,8,8,12,4,4,8,1,1,4,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,8,16,12,17,21,8,6,12,9,4,7,4,2,3,1,1,0,6,15,10,14,20,7,6,11,7,2,7,4,2,3,1,1,0,8,18,4,14,14,8,4,14,8,2,6,0,2,4,2,0,0,3,14,8,12,14,5,6,9,1,2,6,1,1,1,1,1,0,2,9,8,8,12,4,4,8,1,1,4,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,8,18,12,17,21,8,6,12,9,5,7,4,2,3,1,1,0,6,15,10,14,20,8,6,11,8,2,7,4,2,3,1,1,0,8,18,4,14,16,8,4,14,9,2,6,0,2,4,2,0,0,3,14,8,12,14,5,6,9,1,2,6,1,1,1,1,1,0,2,9,8,8,12,4,4,8,1,1,4,0,1,0,0,1,0,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
