t,S,L,I,R,D,incI,incR,incFC,incFI,incC,incDC,incD,incDD,incSDB,incTC,incETU,incH,incCT,incCC,cumT,cumTP,cumV,capV,cumVG,capVG,nBeds,Extinct,Detected,rmsRad,maxRad
184,797700.000000,22,36,126,103,2,2,0,0,4,3,1,1,1,0,3,0,5,3,0,0,0,4000,0,8000,48,0,1,0.299212,0.469779
185,797699.000000,19,38,127,104,1,1,0,0,4,4,1,0,0,0,3,0,12,4,0,0,0,4000,0,8000,48,0,1,0.299596,0.469779
186,797698.000000,19,39,127,104,1,0,0,0,2,2,2,1,1,0,5,0,4,2,0,0,0,4000,0,8000,48,0,1,0.299976,0.469779
187,797697.000000,17,40,127,106,1,0,0,0,2,2,6,4,4,0,2,0,3,2,0,0,0,4000,0,8000,48,0,1,0.300356,0.469779
188,797697.000000,14,39,127,110,0,0,0,0,4,3,4,0,0,0,2,0,7,3,0,0,0,4000,0,8000,48,0,1,0.300356,0.469779
189,797695.000000,15,39,128,110,2,1,0,1,2,2,2,1,1,0,2,0,5,2,0,0,0,4000,0,8000,48,0,1,0.300757,0.469779
190,797694.000000,13,39,129,112,1,1,0,0,3,3,5,2,2,0,1,0,63,2,0,0,0,4000,0,8000,48,0,1,0.300701,0.469779
191,797694.000000,10,38,130,115,0,1,0,0,2,2,4,1,1,0,2,0,2,2,0,0,0,4000,0,8000,48,0,1,0.300701,0.469779
192,797694.000000,9,38,130,116,0,0,0,0,2,2,2,0,0,0,3,0,17,2,0,0,0,4000,0,8000,48,0,1,0.300701,0.469779
193,797694.000000,9,35,132,117,0,2,0,0,0,0,3,2,2,0,3,0,0,0,0,0,0,4000,0,8000,48,0,1,0.300701,0.469779
194,797694.000000,8,33,133,119,0,1,0,0,0,1,3,1,1,0,0,0,7,1,0,0,0,4000,0,8000,48,0,1,0.300701,0.469779
195,797693.000000,7,32,135,120,1,2,0,1,3,2,3,1,1,0,2,0,11,2,0,0,0,4000,0,8000,48,0,1,0.301075,0.469779
196,797693.000000,7,30,135,122,0,0,0,0,0,1,3,1,1,0,2,0,0,0,0,0,0,4000,0,8000,48,0,1,0.301075,0.469779
197,797693.000000,6,28,137,123,0,2,0,0,1,1,1,0,0,0,0,0,2,1,0,0,0,4000,0,8000,48,0,1,0.301075,0.469779
198,797693.000000,5,29,137,123,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,4000,0,8000,48,0,1,0.301075,0.469779
199,797693.000000,5,27,138,124,0,1,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.301075,0.469779
200,797692.000000,4,25,138,128,1,0,0,0,2,1,6,2,2,0,1,0,3,1,0,0,0,4000,0,8000,48,0,1,0.301442,0.469779
201,797690.000000,6,22,139,130,2,1,0,0,0,1,4,2,2,0,1,0,0,0,0,0,0,4000,0,8000,48,0,1,0.301392,0.469779
202,797688.000000,8,20,139,132,2,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.302118,0.469779
203,797688.000000,6,19,139,135,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,4000,0,8000,48,0,1,0.302118,0.469779
204,797686.000000,6,21,139,135,2,0,0,0,0,1,0,0,0,0,0,0,40,0,0,0,0,4000,0,8000,48,0,1,0.302,0.469779
205,797684.000000,6,23,139,135,2,0,0,0,4,1,1,1,1,0,2,0,0,1,0,0,0,4000,0,8000,48,0,1,0.302709,0.469779
206,797684.000000,6,22,139,136,0,0,0,0,0,1,2,1,1,0,0,0,26,0,0,0,0,4000,0,8000,48,0,1,0.302709,0.469779
207,797684.000000,6,20,140,137,0,1,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.302709,0.469779
208,797683.000000,7,17,140,140,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,4000,0,8000,48,0,1,0.302649,0.469779
209,797683.000000,6,18,140,140,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4000,0,8000,48,0,1,0.302649,0.469779
210,797682.000000,6,19,140,140,1,0,0,0,2,1,0,0,0,0,1,0,20,1,0,0,0,4000,0,8000,48,0,1,0.302616,0.469779
211,797681.000000,7,18,141,140,1,1,0,0,0,2,0,0,0,0,0,0,37,1,0,0,0,4000,0,8000,48,0,1,0.302966,0.469779
212,797681.000000,5,19,142,140,0,1,0,0,1,1,0,0,0,0,0,0,11,1,0,0,0,4000,0,8000,48,0,1,0.302966,0.469779
213,797680.000000,6,19,142,140,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4000,0,8000,48,0,1,0.303316,0.469779
214,797679.000000,6,19,143,140,1,1,0,0,1,1,0,0,0,0,0,0,6,1,0,0,0,4000,0,8000,48,0,1,0.303255,0.469779
215,797678.000000,7,18,144,140,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,4000,0,8000,48,0,1,0.303601,0.469779
216,797677.000000,6,17,146,141,1,2,0,0,2,2,1,0,0,0,0,0,3,2,0,0,0,4000,0,8000,48,0,1,0.303565,0.469779
217,797677.000000,5,17,147,141,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4000,0,8000,48,0,1,0.303565,0.469779
218,797676.000000,6,17,147,141,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,4000,0,8000,48,0,1,0.303906,0.469779
219,797676.000000,6,15,148,142,0,1,0,0,0,1,2,1,1,0,1,0,35,0,0,0,0,4000,0,8000,48,0,1,0.303906,0.469779
220,797676.000000,5,15,148,143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.303906,0.469779
221,797676.000000,5,15,148,143,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.303906,0.469779
222,797675.000000,5,13,149,145,1,1,0,0,1,1,3,1,1,0,0,0,6,1,0,0,0,4000,0,8000,48,0,1,0.303859,0.469779
223,797673.000000,7,12,149,146,2,0,0,0,0,0,3,2,2,0,1,0,0,0,0,0,0,4000,0,8000,48,0,1,0.303916,0.469779
224,797673.000000,7,9,150,148,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.303916,0.469779
225,797673.000000,5,11,150,148,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.303916,0.469779
226,797671.000000,7,8,151,150,2,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304588,0.469779
227,797671.000000,7,8,151,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304588,0.469779
228,797671.000000,7,7,152,150,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304588,0.469779
229,797671.000000,5,8,152,151,0,0,0,0,2,1,1,0,0,0,0,0,17,1,0,0,0,4000,0,8000,48,0,1,0.304588,0.469779
230,797671.000000,5,8,152,151,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304588,0.469779
231,797670.000000,6,8,152,151,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304548,0.469779
232,797670.000000,5,9,152,151,0,0,0,0,1,1,0,0,0,0,0,0,21,1,0,0,0,4000,0,8000,48,0,1,0.304548,0.469779
233,797670.000000,4,10,152,151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304548,0.469779
234,797670.000000,3,11,152,151,0,0,0,0,1,1,1,1,1,0,1,0,25,1,0,0,0,4000,0,8000,48,0,1,0.304548,0.469779
235,797670.000000,3,9,153,152,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304548,0.469779
236,797670.000000,3,9,153,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304548,0.469779
237,797670.000000,2,10,153,152,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304548,0.469779
238,797670.000000,2,10,153,152,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304548,0.469779
239,797670.000000,2,9,153,153,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304548,0.469779
240,797670.000000,2,9,153,153,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304548,0.469779
241,797670.000000,1,9,153,154,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304548,0.469779
242,797670.000000,1,8,153,155,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304548,0.469779
243,797670.000000,1,8,153,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304548,0.469779
244,797670.000000,1,8,153,155,0,0,0,0,0,1,0,0,0,0,0,0,42,0,0,0,0,4000,0,8000,48,0,1,0.304548,0.469779
245,797670.000000,1,8,153,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304548,0.469779
246,797670.000000,1,8,153,155,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304548,0.469779
247,797670.000000,1,7,153,156,0,0,0,0,0,1,2,1,1,0,0,0,36,0,0,0,0,4000,0,8000,48,0,1,0.304548,0.469779
248,797670.000000,1,6,153,157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304548,0.469779
249,797669.000000,2,6,153,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304883,0.469779
250,797669.000000,2,6,153,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304883,0.469779
251,797668.000000,3,5,154,157,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
252,797668.000000,2,6,154,157,0,0,0,0,1,1,1,1,1,0,0,0,21,1,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
253,797668.000000,2,5,154,158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
254,797668.000000,2,5,154,158,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
255,797668.000000,2,4,154,159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
256,797668.000000,2,4,154,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
257,797668.000000,2,4,154,159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
258,797668.000000,0,6,154,159,0,0,0,0,2,1,0,0,0,0,0,0,16,1,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
259,797668.000000,0,6,154,159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
260,797668.000000,0,6,154,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
261,797668.000000,0,6,154,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
262,797668.000000,0,5,155,159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
263,797668.000000,0,5,155,159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
264,797668.000000,0,5,155,159,0,0,0,0,0,1,0,0,0,0,0,0,38,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
265,797668.000000,0,5,155,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
266,797668.000000,0,5,155,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
267,797668.000000,0,5,155,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
268,797668.000000,0,5,155,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
269,797668.000000,0,5,155,159,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
270,797668.000000,0,3,156,160,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
271,797668.000000,0,3,156,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
272,797668.000000,0,3,156,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
273,797668.000000,0,3,156,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
274,797668.000000,0,3,156,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
275,797668.000000,0,3,156,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
276,797668.000000,0,2,157,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
277,797668.000000,0,2,157,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
278,797668.000000,0,2,157,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
279,797668.000000,0,2,157,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
280,797668.000000,0,1,158,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
281,797668.000000,0,1,158,160,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4000,0,8000,48,0,1,0.304819,0.469779
282,797668.000000,0,0,158,161,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
283,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
284,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
285,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
286,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
287,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
288,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
289,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
290,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
291,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
292,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
293,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
294,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
295,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
296,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
297,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
298,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
299,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
300,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
301,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
302,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
303,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
304,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
305,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
306,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
307,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
308,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
309,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
310,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
311,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
312,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
313,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
314,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
315,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
316,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
317,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
318,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
319,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
320,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
321,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
322,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
323,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
324,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
325,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,8000,48,1,1,0.304819,0.469779
326,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
327,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
328,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
329,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
330,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
331,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
332,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
333,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
334,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
335,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
336,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
337,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
338,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
339,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
340,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
341,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
342,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
343,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
344,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
345,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
346,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
347,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
348,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
349,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
350,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
351,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
352,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
353,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
354,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
355,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
356,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
357,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
358,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
359,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
360,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
361,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
362,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
363,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
364,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
365,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
366,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
367,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
368,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
369,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
370,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
371,797668.000000,0,0,158,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0.304819,0.469779
